id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
8303,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Reebok Men's Game Trainer White Shoe
46850,Girls,Footwear,Flip Flops,Flip Flops,Blue,Fall,2012.0,Casual,Barbie Girls Blue Flip Flops
13860,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Check Purple Shirts
7179,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Jealous 21 Women Blue Jegging
6897,Women,Apparel,Topwear,Tops,Cream,Summer,2011.0,Casual,Forever New Women Embellishments Cream Top
7945,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Puma Men White Solid Foundation Polo T-shirt
55649,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Ethnic,Catwalk Women Blue Heels
19566,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Printed Blue TShirt
32589,Women,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Only  Women Black Shorts
57922,Women,Apparel,Bottomwear,Leggings,Purple,Summer,2010.0,Casual,Femella Women Purple Leggings
44509,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,Converse Men Navy Blue Shoes
40995,Girls,Apparel,Bottomwear,Capris,Pink,Summer,2012.0,Casual,Gini and Jony Girls Woven Pink Pedal Pusher
3981,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Mr.Men Men's Always On The Move Green T-shirt
29797,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Basics Men Navy Checked Shirt
28645,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,Nike Women Bleach Black T-shirt
2853,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Mr.Men Printed White T-shirt
16976,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men Black Lo Funpack Shoes
8555,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Basics Men White & Blue Polo T-shirt
43348,Men,Footwear,Shoes,Sports Shoes,White,Summer,2013.0,Sports,Reebok Men White Gravity Trainer Sports Shoes
13438,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Solid Blue Polo T-shirts
25966,Women,Apparel,Dress,Dresses,Brown,Summer,2012.0,Casual,Femella Women Brown Dress
4398,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Free Authority Men's Foil Raw Edge Washed Olive T-shirt
5844,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,ADIDAS Women Woven Pink Top
4996,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Fila Men Drift Black Silver Shoe
39737,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Arrow Men Black Sandals
11961,Men,Footwear,Shoes,Casual Shoes,Tan,Summer,2012.0,Casual,Ganuchi Men Casual Tan Casual Shoes
16378,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011.0,Formal,Peter England Men Stripes Navy Blue Trouser
46408,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,ADIDAS Men Purple Printed T-shirt
34028,Boys,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Gini and Jony Boys Check White & Black Shirt
43946,Women,Footwear,Shoes,Heels,Beige,Winter,2012.0,Casual,Catwalk Women Beige Heels
19330,Women,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,United Colors of Benetton Women Solid Black Jacket
34814,Women,Footwear,Flip Flops,Flip Flops,White,Summer,2012.0,Casual,ADIDAS Women Carozoon White Flip Flops
47186,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Ganuchi Men Brown Casual Shoes
7373,Men,Footwear,Sandal,Sandals,Black,Winter,2018.0,Casual,Red Tape Men Casual Black Floater
16724,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,Fila Men AbeII Black Sweater
49820,Women,Footwear,Flip Flops,Flip Flops,Blue,Winter,2012.0,Casual,iPanema Women Blue Flip Flops
43526,Women,Apparel,Bottomwear,Leggings,Navy Blue,Summer,2012.0,Casual,French Connection Women Navy Blue Leggings
28817,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Denizen Men Black Jeans
2601,Men,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Sports,ADIDAS Men's Red Stripe T-shirt
13256,Men,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Casual,Palm Tree Kids Boys Check White Shorts
31106,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys Printed White T-shirt
21394,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Locomotive Men Printed Navy Blue T-shirt
36323,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Mr.Men Boys Mr. Funny Green T-shirt
5424,Boys,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Ant Kids Boy's Whats Up White Navy Kidswear
44703,Women,Apparel,Topwear,Tops,Cream,Summer,2012.0,Casual,Wills Lifestyle Women Cream Top
14073,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Flying Machine Women Printed Blue Tshirts
20246,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,Wrangler Women Lurex Blue Top
11733,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Lee Men Stripes Green T-shirt
57126,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Elle Women Printed Red Top
15393,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2013.0,Casual,Fila Men Hawai Navy Blue Flip Flops
39965,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Spring,2013.0,Casual,GAS Men Navy Blue Brixton Casual Shoes
5616,Men,Footwear,Sandal,Sandals,Brown,Summer,2011.0,Casual,ADIDAS Men Comanche Brown Floater
6093,Women,Apparel,Topwear,Tops,Grey,Summer,2011.0,Casual,UCB Women's Tank With Graphic Print & Sequins Green Top
13858,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Check Blue Shirts
34646,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Sports,Fila Men Notch White Sports Shoes
16516,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans
22723,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2011.0,Casual,Nike Men Toki Canvas Red Casual Shoes
7141,Women,Apparel,Topwear,Tunics,Gold,Fall,2011.0,Casual,Scullers For Her Women Lace Gold Black Tunics
35794,Women,Footwear,Shoes,Heels,Black,Summer,2012.0,Casual,Enroute Women Black Wedges
46266,Women,Apparel,Topwear,Tunics,Blue,Summer,2012.0,Casual,109F Women Blue & Grey Printed Tunic
13064,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Numero Uno Men Black Casual Shoes
31334,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Washed Blue Jeans
26383,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Turtle Men Check Black Trousers
10285,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012.0,Formal,Clarks Men Goya Rates Leather Black Formal Shoes
11357,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,United Colors Of Benetton Women Light Winter Black Sweatshirts
41427,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Highlander Men Black Trousers
14625,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Washed Blue Jeans
16172,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Enroute Men Leather Black Casual Shoes
22347,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,John Players Men Printed Green Polo T-Shirt
7525,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Sports,Nike Men's Round Neck Red T-Shirt
46602,Women,Footwear,Shoes,Heels,Blue,Summer,2016.0,Casual,Catwalk Women Blue and Brown Heels
34222,Men,Apparel,Topwear,Tshirts,White,Summer,2013.0,Casual,Proline White Polo T-shirt
13400,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Check Blue Shirts
43370,Women,Footwear,Flip Flops,Flip Flops,Black,Summer,2013.0,Casual,Reebok Women Black & Green Flip Flops
2057,Men,Apparel,Topwear,Tshirts,Orange,Winter,2010.0,Casual,Lee Men's Saddle Storm T-shirt
7717,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Women Soleil Stud White Shadow Purple Shoe
51487,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Denizen Men Black Trousers
16340,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,Peter England Men Stripes Maroon Shirt
34010,Girls,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Gini and Jony Girls Black Top
19308,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Nike Men Swift FG Grey Sports Shoe
31562,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Mark Taylor Men Striped Black Trousers
49478,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Vans Men Grey Shoes
42090,Women,Footwear,Shoes,Sports Shoes,Sea Green,Summer,2012.0,Sports,ADIDAS Women AdiLight Sea Green Sports Shoes
2265,Women,Apparel,Topwear,Tshirts,Orange,Fall,2010.0,Sports,Nike Womens NIKE MILER SS TOP T-shirt
27407,Women,Apparel,Bottomwear,Capris,Charcoal,Summer,2018.0,Casual,Jockey Women Charcoal Capris
33235,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Men Blue Check Shirt
11165,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,John Miller Men Solid Purple Shirts
5040,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2011.0,Sports,Fila Men's Talus Navy Flip Flop
14417,Women,Footwear,Shoes,Heels,Black,Summer,2012.0,Casual,Enroute Women Casual Black Flats
58738,Women,Apparel,Topwear,Tops,Pink,Winter,2013.0,Casual,PUMA Women Pink Top
4192,Boys,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Disney Kids Boy's Green Naughty Donald Kidswear
11959,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Ganuchi Men Casual Brown Casual Shoes
10271,Women,Footwear,Shoes,Heels,Red,Fall,2012.0,Casual,Clarks Women Sona Silk Leather Red Heels
24044,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Locomotive Men Printed Green T-shirt
53116,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Myntra Men Purple T-shirt
36581,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Provogue Men Darkness Black Shirt
4354,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Superman Men's Distressed Logo All-Over Blue T-shirt
15703,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Spykar Men Check White Shirts
6403,Men,Footwear,Sandal,Sandals,Grey,Summer,2011.0,Casual,Lotto Men Quick Sports Grey Floater
17054,Men,Footwear,Sandal,Sandals,Brown,Summer,2013.0,Casual,Gas Men Newport Slipper
3171,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Air Max White Grey Shoe
42256,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,John Players Men Blue Jeans
12526,Women,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Crocs Women Casual Grey Casual Shoes
26713,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Large Logo Black T-shirt
51473,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Denizen Men Red Printed T-shirt
29569,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Men Classic Slip-On Black & Blue Shoes
22181,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Timberland Men Blue Check Shirt
23053,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Arrow Woman Purple Printed Top
17266,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes Green  polo Tshirt
6631,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men's Spector White Shoe
12714,Women,Footwear,Shoes,Sports Shoes,Silver,Fall,2011.0,Sports,Nike Women Air Cardio Silver Sports Shoes
26521,Men,Apparel,Bottomwear,Shorts,Blue,Spring,2012.0,Casual,Arrow Sport Men Blue Check Shorts
3343,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Myntra Executive Light Yellow T-shirt
31596,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Mark Taylor Men Printed Black T-shirt
2291,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,Nike Men White Polo T-shirt
9679,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2012.0,Casual,ADIDAS Men Navy Blue T-shirt
10043,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men ferrari Black Polo Tshirts
5888,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Puma Men's 3 Black T-shirt
38629,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Kobe Premium Black T-shirt
56656,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,United Colors of Benetton Men Black Shoes
4166,Men,Footwear,Shoes,Sports Shoes,Red,Summer,2011.0,Sports,Reebok Men's Zigfuel White Red Shoe
47172,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Ganuchi Men Black Sandals
34480,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Van Heusen Woman Striped Green Top
6255,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Lee Women's Byonce White T-shirt
35552,Girls,Footwear,Sandal,Sandals,Red,Summer,2012.0,Casual,Enroute Teens Red Sandals
7387,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men's Leather Black Formal Shoe
19798,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,U.S. Polo Assn. Men Striped Grey T-shirt
26145,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,John Miller Men Striped Navy Blue Trousers
3727,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Lee Men's Orange Kansas City T-shirt
42400,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Flying Machine Women White T-shirt
15969,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Turtle Check Men Black Shirt
10427,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,United Colors of Benetton Men Checks Red Shirts
24612,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Ed Hardy Men Red Printed T-Shirt
45625,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men Brown Shoes
4502,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Lotto Men's Swing White Blue Shoe
37205,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,United Colors of Benetton Men Washed Blue Jeans
53740,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Casual,ADIDAS Men Grey Track Pant
14087,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Flying Machine Men Printed Blue Tshirts
59874,Women,Apparel,Topwear,Shirts,Green,Fall,2012.0,Casual,Femella Women Green Check Shirt
33497,Men,Apparel,Bottomwear,Shorts,Beige,Summer,2012.0,Casual,Doodle Kids Boy  Beige Shorts
10615,Women,Footwear,Shoes,Casual Shoes,Cream,Fall,2011.0,Casual,Carlton London Women balle Grey Casual Shoes
24420,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,ADIDAS Men Snova Sequence 4 Blue Sports Shoes
45417,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black Sandals
4730,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Disney Kids Boy's Champs Blue Teen Kidswear
21152,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,s.Oliver Men Red Printed T-shirt
59048,Women,Footwear,Shoes,Heels,Orange,Winter,2012.0,Casual,Carlton London Women Beige Heels
39991,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013.0,Casual,Gas Men Romance Brown Shoes
15367,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Red Tape Men Casual Brown Sandals
38843,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Latin Quarters Women Zip Piping Navy Blue Dress
6067,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,UCB Women's Tank With All Over Photo Print White T-shirt
51225,Women,Apparel,Topwear,Tunics,Multi,Fall,2012.0,Casual,Satya Paul Women Multi Coloured Georgette Printed Tunic
18478,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2011.0,Casual,Puma Men Yacht Lifevest Navy Casual Shoes
13090,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Sports,ADIDAS Men NBA Bold Yellow T-shirts
30212,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Blue Shirt
3515,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's I'm Not Nut But Can Screw Black T-shirt
5843,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Puma Men's Alonso Lifestyle Polo Black T-shirt
10088,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011.0,Sports,Reebok Men Racehound Silver Sports Shoes
39730,Women,Apparel,Topwear,Tops,Lavender,Summer,2012.0,Casual,Arrow Woman Lavender Top
4991,Women,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,Gini and Jony Girl's Sara Off White Polka Dot Kidswear
11966,Unisex,Footwear,Shoes,Sports Shoes,Yellow,Spring,2012.0,Sports,Newfeel Unisex Sports Yellow Sports Shoes
7728,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Women's Future Cat M1 White Blue Shoe
28470,Women,Apparel,Topwear,Tops,Magenta,Summer,2012.0,Casual,Urban Yoga Women Printed Magenta Top
43941,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Catwalk Women Brown Heels
19337,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,United Colors of Benetton Men Stripes Black Jacket
22976,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,FILA Women Grey Breath Sports Shoe
8760,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Puma  Essential Workout Track Pants
34813,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2012.0,Casual,ADIDAS Men Calo Black Flip Flops
27438,Women,Apparel,Topwear,Tops,Pink,Winter,2015.0,Sports,Jockey Women Coral Pink Tank Top
29790,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Basics Men Pack of 3 T-shirts
22378,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Mark Taylor Men Purple Striped White Shirt
3986,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Mr.Men Men's Strong Lemon Yellow T-shirt
19939,Men,Footwear,Shoes,Sports Shoes,Grey,Winter,2012.0,Sports,Nike Men Ballista Grey Sports Shoes
50758,Men,Footwear,Sandal,Sandals,Khaki,Winter,2018.0,Casual,Red Chief Men Khaki Sandals
2854,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Mr.Men Men's Less Work More Sleep Green T-shirt
28642,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Sports,Nike Men Baller Beats White T-shirt
16971,Men,Footwear,Sandal,Sandals,Navy Blue,Fall,2011.0,Casual,Puma Men Navy Blue & Orange Comfort Sandals
8552,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Basics Men Blue Polo T-shirt
9480,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,John Miller Men Green white check Purple Shirts
11368,Women,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,United Colors Of Benetton Women Light Winter Black Jackets
25961,Women,Apparel,Topwear,Tunics,Black,Summer,2012.0,Casual,Femella Women Black Tunic
13867,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Check Red Shirts
16529,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Locomotive Men Check Yellow Shirt
46259,Women,Apparel,Topwear,Tunics,Cream,Summer,2012.0,Casual,109F Women Cream-Coloured & Green Printed Tunic
6890,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Forever New Women's White Blue Printed Top
7942,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Puma Women Riddim White T-shirt
19561,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,United Colors of Benetton Men Solid Purple TShirt
12189,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Basics Men Brown Slim Fit Shirt
25539,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Wrangler Men Jericho Grey Shirt
20877,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2010.0,Casual,Skechers Men Casual Black Shoes
57119,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Elle Women Printed Pink Top
41840,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Skechers Women White Sports Shoes
40992,Girls,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Gini and Jony Girls Milan Yellow Tops
5629,Women,Footwear,Flip Flops,Flip Flops,Pink,Summer,2011.0,Casual,ADIDAS Women's Adi Groove Pink Flip Flop
57925,Women,Apparel,Bottomwear,Leggings,Charcoal,Fall,2012.0,Casual,Femella Women Charcoal Leggings
38286,Girls,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Kids Ville Girls Blue Printed T-shirt
20279,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Casual Beige Heels
1887,Men,Apparel,Topwear,Tshirts,Green,Winter,2010.0,Casual,FIFA Mens Essentials Green T-shirt
27860,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Scullers For Her Women Check Blue Shirt
43519,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,French Connection Women Navy Blue Top
13269,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Palm Tree Kids Girls Printed White Tops
19753,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Levi's Men Solid Red Tshirt
8304,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Skechers Women Shape Ups Toner Black Shoe
29300,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Wrangler Men Grey Polo T-shirt
12941,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Basics Men Blue Slim Fit Striped Shirt
6864,Women,Apparel,Bottomwear,Skirts,White,Summer,2011.0,Casual,Forever New Women's Printed White Skirt
9010,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,iD Men Casual Brown Shoe
19595,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Solid Grey TShirt
39192,Women,Footwear,Shoes,Heels,Silver,Winter,2015.0,Casual,Catwalk Women Silver Flats
15358,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men Casual Brown Casual Shoes
10418,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,United Colors of Benetton Women Solid Black Tops
27894,Women,Apparel,Topwear,Shirts,Maroon,Summer,2012.0,Casual,Scullers For Her Check Maroon Shirt
26946,Women,Apparel,Topwear,Tshirts,Magenta,Summer,2012.0,Casual,Jealous 21 Women Printed Plum T-shirt
9222,Unisex,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Unisex Speeder SL Jr White Casual Shoes
18675,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Fila Men Survivor White Sports Shoes
3718,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Lee Men Grey Polo T-shirt
24249,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013.0,Casual,Numero Uno Men Black Casual Shoes
38616,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Nike Men Printed Mamba White T-shirt
4965,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Gini and Jony Boy's Kalkin White Brown Kidswear
10840,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Wrangler Men Green Polo T-shirt
11992,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Classic Polo Men Stripes Green Tshirts
4159,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Men's Air Coutblastic Grey White Black Shoe
29556,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Vans Unisex Classic Slip-On Black Shoes
17259,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Black  Polo Tshirt
54902,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Do u speak green Men Orange T-shirt
47529,Women,Footwear,Shoes,Flats,Gold,Winter,2012.0,Casual,Portia Women Navy & Gold-Toned Sandals
35935,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Salomon Men XR Mission Black Sports Shoes
22982,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,FILA Men White Volcano Sports Shoes
9646,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Indigo Nation Men Checks Shirt Navy Blue Shirts
23850,Men,Footwear,Flip Flops,Flip Flops,Brown,Fall,2011.0,Casual,ADIDAS Men Black Ekwan Flip Flops
3972,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,Jealous 21 Women Black Basic Top
42269,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Men Black Half Cab Shoes
16985,Unisex,Footwear,Flip Flops,Flip Flops,Purple,Fall,2011.0,Casual,Puma Unisex Miami Purple Slipper
12519,Men,Footwear,Shoes,Casual Shoes,Beige,Winter,2018.0,Casual,Red Tape Men Beige Shoes
9474,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men Blue Self Design Blue Shirts
30649,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Nike Women Striped Purple T-shirt
1619,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2010.0,Sports,Reebok Men Micro Shorts Grey and White
53129,Women,Footwear,Shoes,Flats,Bronze,Winter,2015.0,Casual,Catwalk Women Bronze Toned Flats
59413,Women,Apparel,Topwear,Tshirts,Navy Blue,Winter,2012.0,Casual,Tokyo Talkies Women Navy Blue Printed T-shirt
32922,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Status Quo Men Printed Off White T-shirt
33850,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2012.0,Casual,Puma Men Suede Archive Eco Red Shoes
